time,x,y
2.343,-0.07887905016190964,0.03543552638618065
2.3760000000000003,-0.0735130968379261,0.03426072424492174
2.4090000000000003,-0.06797699352140901,0.03136724954120594
2.442,-0.06150923129501303,0.029025492965617565
2.475,-0.054307492266071414,0.02726245485396553
2.508,-0.04627167136552645,0.02637198820170818
2.541,-0.03747802356041474,0.02591222335227047
2.5740000000000003,-0.028091544356917034,0.025329325145722066
2.607,-0.018006639869296914,0.02459653776616113
2.64,-0.009997892657264229,0.022855838324590184
2.673,0.00021216582655735777,0.0228999756922575
2.706,0.013224179489046892,0.021633278624715292
2.7390000000000003,0.022424709835237967,0.02262845148995491
2.7720000000000002,0.03112928414818366,0.025495707457269843
2.805,0.04148193174664857,0.02613202497379388
2.838,0.05134851470790936,0.025544565454729294
2.871,0.06113714286877125,0.0158607352148011
2.904,0.0709257710296332,-0.004506185025127087
2.9370000000000003,0.07775195262034722,-0.010908314182323646
2.97,0.08246366749025683,-0.010340578370717881
3.003,0.08605109130729849,-0.009664757549800077
3.036,0.08842037489606959,-0.009403157172575446
3.069,0.08963120076544505,-0.009271939495673766
3.1020000000000003,0.08969733035441953,-0.009264768908299258
3.1350000000000002,0.08862028764365651,-0.009381399390061752
3.168,0.08638945568804621,-0.009627034430685848
3.201,0.08298198117578467,-0.010012710976971085
3.234,0.07836260314950008,-0.010555644868234203
3.2670000000000003,0.07242084259897547,-0.01204685320941406
3.3000000000000003,0.06510228430334195,-0.01513210037900567
3.333,0.057006336660792356,-0.017515677042956236
3.366,0.04836354348132771,-0.019320523203317178
3.399,0.03965781738346588,-0.019798482686955936
3.4320000000000004,0.030331804773883978,-0.020401586205001793
3.4650000000000003,0.020280804398361676,-0.02115729567494236
3.498,0.0077434842003664345,-0.022924468121575614
3.531,-0.0025341944570270456,-0.022903467956434855
3.564,-0.011053178455336932,-0.0242078544195099
3.597,-0.024870917611037855,-0.02323402377312012
3.6300000000000003,-0.03820310890696992,-0.019923284807992492
3.6630000000000003,-0.048737229133525184,-0.019301740611110632
3.696,-0.05889472393961744,-0.022652947460670793
3.729,-0.0690469903216524,-0.036580395035310596
3.762,-0.07867383196190109,-0.05648614729581401
3.7950000000000004,-0.08485217228532262,-0.056339748669803305
3.8280000000000003,-0.09021395515180743,-0.05501607032695422
3.861,-0.09385083429250513,-0.05459759007687037
3.894,-0.09628900295486659,-0.054325143666923315
3.927,-0.09755526324006025,-0.054186196826781746
3.96,-0.09766393875116358,-0.0541743403555628
3.9930000000000003,-0.09661702867975816,-0.05428895380053601
4.026,-0.09440423333275963,-0.05453517388584088
4.059,-0.09100291064948036,-0.05492406057817113
4.0920000000000005,-0.08637790291146995,-0.0554730847504721
4.125,-0.08048127281306346,-0.05620690013239438
4.158,-0.07325169647171575,-0.057158811591700866
4.191,-0.06217101548645564,-0.06120891857799186
4.224,-0.05108020216094437,-0.06366904311049616
4.257000000000001,-0.03940362112686137,-0.06556937204149181
4.29,-0.022612792956012935,-0.06885156504837271
4.323,-0.01268900611520953,-0.06868694587314358
4.356,-0.0091760080212996,-0.06802929276505805
4.389,0.008314787196153167,-0.06863733327050334
4.422000000000001,0.02525118493322509,-0.06661608129742772
4.455,0.03466444083564856,-0.06589014425224747
4.488,0.043272522840154974,-0.06532697539813871
4.521,0.05123285534049913,-0.06487876897862704
4.554,0.05892811652316774,-0.07034479634838256
4.587000000000001,0.06662337770583635,-0.0864939137181381
4.62,0.07379527783210828,-0.10603396233621204
4.6530000000000005,0.07856701055833884,-0.10497153913214363
4.686,0.08517326534316882,-0.10224426260357156
4.719,0.08843956951029834,-0.10113982171556554
4.752000000000001,0.08939021993314332,-0.10101779215308213
4.785,0.08899184906394766,-0.10106878430005563
4.8180000000000005,0.08724108054716878,-0.10129514550174132
4.851,0.08412070776351765,-0.10170685180238945
4.884,0.07959884529223782,-0.10232258989298887
4.917,0.07336850374123718,-0.10336446851147071
4.95,0.06218589706945024,-0.10682917723484134
4.9830000000000005,0.049110212536605816,-0.11010767034327007
5.016,0.03856543709075803,-0.1114074310532535
5.049,0.028914039730032377,-0.11214046688503115
5.082,0.007736068839808911,-0.11432370677267086
5.115,0.008598089851020037,-0.11401553688536878
5.148000000000001,-0.013673141253205002,-0.11441635250989687
5.181,-0.03542578114519955,-0.11168927142824522
5.214,-0.04538615999935852,-0.110950257651882
5.247,-0.05444985392131958,-0.11042140949700571
5.28,-0.0629454774610315,-0.11000604229611392
5.313000000000001,-0.07495706662666747,-0.10930959196615789
5.346,-0.0854150250877088,-0.11950092740186335
5.3790000000000004,-0.09587298354875014,-0.1403753528375688
5.412,-0.10289817496910883,-0.14509971738848831
5.445,-0.10793826620446711,-0.1446450484988971
5.478000000000001,-0.11174983793105095,-0.14420498992588068
5.511,-0.11435973928458651,-0.1439129083257405
5.5440000000000005,-0.11579689323438622,-0.14375517917700104
5.577,-0.11607732665362475,-0.14372463467221305
5.61,-0.1152046831642812,-0.1438199526857391
5.643000000000001,-0.11317091435403227,-0.1440450492769969
5.676,-0.10995502864488699,-0.1444102193169409
5.7090000000000005,-0.10552373998874903,-0.14493193498050608
5.742,-0.09981569719241637,-0.14564459136463276
5.775,-0.0878270459192541,-0.1496922234286324
5.808,-0.07234859155052555,-0.15443007365446365
5.841,-0.06225095954480017,-0.15572556343072314
5.8740000000000006,-0.05364503978483983,-0.15619571060253162
5.907,-0.04442193808300757,-0.1567886309408477
5.94,-0.03469334403744881,-0.1604700464365195
5.973,-0.024943057303500497,-0.17451566278103178
6.006,-0.015192770569552174,-0.19924436912554408
6.039000000000001,-0.005442483835603851,-0.23465616547005635
6.072,0.004307802898344468,-0.28075105181456866
6.105,0.01405808963229279,-0.3375290281590809
6.138,0.023808376366241113,-0.40499009450359325
6.171,0.03355866310018943,-0.4831342508481056
6.204000000000001,0.04330894983413772,-0.571961497192618
6.237,0.053059236568086005,-0.6714718335371305
6.2700000000000005,0.06280952330203429,-0.781665259881643
6.303,0.07255981003598258,-0.9025417762261556
6.336,0.08231009676993087,-1.0341013825706682
6.369000000000001,0.09206038350387916,-1.176344078915181
6.402,0.10181067023782744,-1.3292698652596933
6.4350000000000005,0.11156095697177573,-1.4928787416042058
6.468,0.12131124370572402,-1.6671707079487181
6.501,0.1310615304396723,-1.8521457642932304
6.534000000000001,0.1408118171736206,-2.047803910637743
6.567,0.15056210390756888,-2.254145146982255
6.6000000000000005,0.16031239064151717,-2.471169473326767
6.633,0.17006267737546546,-2.698876889671279
6.666,0.17981296410941375,-2.937267396015791
6.699000000000001,0.18956325084336204,-3.1863409923603028
6.732,0.19931353757731032,-3.4460976787048145
6.765000000000001,0.2090638243112586,-3.7165374550493264
6.798,0.2188141110452069,-3.997660321393838
6.831,0.2285643977791552,-4.2894662777383505
6.864000000000001,0.23831468451310348,-4.591955324082862
6.897,0.24806497124705176,-4.905127460427373
6.930000000000001,0.2578152579810001,-5.228982686771884
6.963,0.26756554471494837,-5.563521003116395
6.996,0.27731583144889665,-5.908742409460906
7.029,0.28706611818284494,-6.264646905805417
7.062,0.29681640491679323,-6.631234492149929
7.095000000000001,0.3065666916507415,-7.00850516849444
7.128,0.3163169783846898,-7.396458934838951
7.1610000000000005,0.3260672651186381,-7.795095791183462
7.194,0.3358175518525864,-8.204415737527972
7.227,0.34556783858653467,-8.624418773872486
7.260000000000001,0.35531812532048296,-9.055104900216993
7.293,0.36506841205443125,-9.496474116561506
7.3260000000000005,0.37481869878837953,-9.948526422906014
7.359,0.3845689855223278,-10.411261819250525
7.392,0.3943192722562761,-10.884680305595035
7.425000000000001,0.4040695589902244,-11.368781881939544
7.458,0.4138198457241727,-11.863566548284057
7.4910000000000005,0.423570132458121,-12.369034304628563
7.524,0.43332041919206926,-12.885185150973077
7.557,0.44307070592601755,-13.412019087317583
7.590000000000001,0.45282099265996584,-13.949536113662095
7.623,0.4625712793939141,-14.497736230006604
7.656000000000001,0.4723215661278624,-15.056619436351113
7.689,0.4820718528618107,-15.626185732695625
7.722,0.491822139595759,-16.20643511904013
7.755000000000001,0.5015724263297073,-16.797367595384635
7.788,0.5113227130636556,-17.39898316172915
7.821000000000001,0.5210729997976039,-18.011281818073652
7.854,0.5308232865315522,-18.634263564418163
7.8870000000000005,0.5405735732655005,-19.26792840076267
7.92,0.5503238599994488,-19.91227632710718
7.953,0.5600741467333971,-20.567307343451688
7.986000000000001,0.5698244334673453,-21.233021449796194
8.019,0.5795747202012936,-21.909418646140708
8.052,0.5893250069352419,-22.59649893248521
8.085,0.5990752936691902,-23.294262308829722
8.118,0.6088255804031385,-24.002708775174227
8.151,0.6185758671370868,-24.721838331518736
8.184000000000001,0.6283261538710351,-25.451650977863245
8.217,0.6380764406049834,-26.19214671420775
8.25,0.6478267273389317,-26.943325540552262
8.283000000000001,0.6575770140728799,-27.705187456896766
8.316,0.6673273008068282,-28.477732463241278
8.349,0.6770775875407765,-29.260960559585783
8.382,0.6868278742747248,-30.054871745930292
8.415000000000001,0.6965781610086731,-30.8594660222748
8.448,0.7063284477426214,-31.674743388619305
